food_id,food_name,category,cuisine,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,saturated_fat_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,zinc_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,cholesterol_mg,water_g,glycemic_index,meal_type,diet_tags,allergens,is_vegan,is_vegetarian,is_halal
CX005029,Seasoned Dip Chickpeas (100G),Legumes,Middle Eastern,100,130.9,8.0,20.0,2.1,7.0,0.0,0.2,5.4,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005030,Seasoned Dip Chickpeas (150G),Legumes,Middle Eastern,150,196.3,12.0,30.0,3.2,10.5,0.0,0.3,8.1,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005031,Seasoned Dip Chickpeas (200G),Legumes,Middle Eastern,200,261.8,16.0,40.0,4.2,14.0,0.0,0.4,10.8,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005032,Seasoned Dip Chickpeas (250G),Legumes,Middle Eastern,250,327.2,20.0,50.0,5.2,17.5,0.0,0.5,13.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005037,Seasoned Hummus Style Chickpeas (100G),Legumes,Middle Eastern,100,133.0,8.4,20.0,2.2,7.0,0.0,0.2,5.4,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005038,Seasoned Hummus Style Chickpeas (150G),Legumes,Middle Eastern,150,199.6,12.6,30.0,3.2,10.5,0.0,0.3,8.1,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005039,Seasoned Hummus Style Chickpeas (200G),Legumes,Middle Eastern,200,266.1,16.8,40.0,4.3,14.0,0.0,0.4,10.8,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005040,Seasoned Hummus Style Chickpeas (250G),Legumes,Middle Eastern,250,332.6,21.0,50.0,5.4,17.5,0.0,0.5,13.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005081,Canned Plain Chickpeas (100G),Legumes,Middle Eastern,100,130.0,8.0,20.0,2.0,7.0,0.0,0.2,6.2,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005082,Canned Plain Chickpeas (150G),Legumes,Middle Eastern,150,195.0,12.0,30.0,3.0,10.5,0.0,0.3,9.4,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005083,Canned Plain Chickpeas (200G),Legumes,Middle Eastern,200,260.0,16.0,40.0,4.0,14.0,0.0,0.4,12.5,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005084,Canned Plain Chickpeas (250G),Legumes,Middle Eastern,250,325.0,20.0,50.0,5.0,17.5,0.0,0.5,15.6,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005085,Canned Garlic Chickpeas (100G),Legumes,Middle Eastern,100,130.0,8.0,20.0,2.0,7.0,0.0,0.2,6.4,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005086,Canned Garlic Chickpeas (150G),Legumes,Middle Eastern,150,195.0,12.0,30.0,3.0,10.5,0.0,0.3,9.7,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005087,Canned Garlic Chickpeas (200G),Legumes,Middle Eastern,200,260.0,16.0,40.0,4.0,14.0,0.0,0.4,12.9,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005088,Canned Garlic Chickpeas (250G),Legumes,Middle Eastern,250,325.0,20.0,50.0,5.0,17.5,0.0,0.5,16.1,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005094,Canned Chili Chickpeas (150G),Legumes,Middle Eastern,150,195.0,12.0,30.0,3.0,10.5,0.0,0.3,9.6,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005095,Canned Chili Chickpeas (200G),Legumes,Middle Eastern,200,260.0,16.0,40.0,4.0,14.0,0.0,0.4,12.8,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005096,Canned Chili Chickpeas (250G),Legumes,Middle Eastern,250,325.0,20.0,50.0,5.0,17.5,0.0,0.5,15.9,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005097,Canned Soup Chickpeas (100G),Legumes,Middle Eastern,100,128.6,8.0,20.0,1.8,7.0,0.0,0.2,6.2,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,70.2,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005098,Canned Soup Chickpeas (150G),Legumes,Middle Eastern,150,192.8,12.0,30.0,2.8,10.5,0.0,0.3,9.4,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,105.3,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005099,Canned Soup Chickpeas (200G),Legumes,Middle Eastern,200,257.1,16.0,40.0,3.7,14.0,0.0,0.4,12.5,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,140.4,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005100,Canned Soup Chickpeas (250G),Legumes,Middle Eastern,250,321.4,20.0,50.0,4.6,17.5,0.0,0.5,15.6,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,175.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005101,Canned Salad Chickpeas (100G),Legumes,Middle Eastern,100,130.0,8.0,20.0,2.0,7.4,0.0,0.2,6.2,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.7,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005102,Canned Salad Chickpeas (150G),Legumes,Middle Eastern,150,195.0,12.0,30.0,3.0,11.0,0.0,0.3,9.4,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,98.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005103,Canned Salad Chickpeas (200G),Legumes,Middle Eastern,200,260.0,16.0,40.0,4.0,14.7,0.0,0.4,12.5,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,131.3,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005104,Canned Salad Chickpeas (250G),Legumes,Middle Eastern,250,325.0,20.0,50.0,5.0,18.4,0.0,0.5,15.6,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,164.1,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005105,Canned Curry Chickpeas (100G),Legumes,Middle Eastern,100,131.4,8.0,20.0,2.2,7.0,0.0,0.2,6.2,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005106,Canned Curry Chickpeas (150G),Legumes,Middle Eastern,150,197.2,12.0,30.0,3.2,10.5,0.0,0.3,9.4,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005107,Canned Curry Chickpeas (200G),Legumes,Middle Eastern,200,262.9,16.0,40.0,4.3,14.0,0.0,0.4,12.5,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005108,Canned Curry Chickpeas (250G),Legumes,Middle Eastern,250,328.6,20.0,50.0,5.4,17.5,0.0,0.5,15.6,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005109,Canned Dip Chickpeas (100G),Legumes,Middle Eastern,100,130.9,8.0,20.0,2.1,7.0,0.0,0.2,6.2,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005110,Canned Dip Chickpeas (150G),Legumes,Middle Eastern,150,196.3,12.0,30.0,3.2,10.5,0.0,0.3,9.4,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005111,Canned Dip Chickpeas (200G),Legumes,Middle Eastern,200,261.8,16.0,40.0,4.2,14.0,0.0,0.4,12.5,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005112,Canned Dip Chickpeas (250G),Legumes,Middle Eastern,250,327.2,20.0,50.0,5.2,17.5,0.0,0.5,15.6,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005117,Canned Hummus Style Chickpeas (100G),Legumes,Middle Eastern,100,133.0,8.4,20.0,2.2,7.0,0.0,0.2,6.2,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005118,Canned Hummus Style Chickpeas (150G),Legumes,Middle Eastern,150,199.6,12.6,30.0,3.2,10.5,0.0,0.3,9.4,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005119,Canned Hummus Style Chickpeas (200G),Legumes,Middle Eastern,200,266.1,16.8,40.0,4.3,14.0,0.0,0.4,12.5,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005120,Canned Hummus Style Chickpeas (250G),Legumes,Middle Eastern,250,332.6,21.0,50.0,5.4,17.5,0.0,0.5,15.6,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005121,Sprouted Plain Chickpeas (100G),Legumes,Middle Eastern,100,131.3,8.3,20.0,2.0,7.6,0.0,0.2,5.0,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005122,Sprouted Plain Chickpeas (150G),Legumes,Middle Eastern,150,196.9,12.5,30.0,3.0,11.3,0.0,0.3,7.5,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005123,Sprouted Plain Chickpeas (200G),Legumes,Middle Eastern,200,262.6,16.6,40.0,4.0,15.1,0.0,0.4,10.0,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005124,Sprouted Plain Chickpeas (250G),Legumes,Middle Eastern,250,328.2,20.8,50.0,5.0,18.9,0.0,0.5,12.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005125,Sprouted Garlic Chickpeas (100G),Legumes,Middle Eastern,100,131.3,8.3,20.0,2.0,7.6,0.0,0.2,5.2,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005126,Sprouted Garlic Chickpeas (150G),Legumes,Middle Eastern,150,196.9,12.5,30.0,3.0,11.3,0.0,0.3,7.7,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005127,Sprouted Garlic Chickpeas (200G),Legumes,Middle Eastern,200,262.6,16.6,40.0,4.0,15.1,0.0,0.4,10.3,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005128,Sprouted Garlic Chickpeas (250G),Legumes,Middle Eastern,250,328.2,20.8,50.0,5.0,18.9,0.0,0.5,12.9,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005133,Sprouted Chili Chickpeas (100G),Legumes,Middle Eastern,100,131.3,8.3,20.0,2.0,7.6,0.0,0.2,5.1,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005135,Sprouted Chili Chickpeas (200G),Legumes,Middle Eastern,200,262.6,16.6,40.0,4.0,15.1,0.0,0.4,10.2,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005136,Sprouted Chili Chickpeas (250G),Legumes,Middle Eastern,250,328.2,20.8,50.0,5.0,18.9,0.0,0.5,12.8,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005137,Sprouted Soup Chickpeas (100G),Legumes,Middle Eastern,100,129.8,8.3,20.0,1.8,7.6,0.0,0.2,5.0,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,70.2,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005138,Sprouted Soup Chickpeas (150G),Legumes,Middle Eastern,150,194.8,12.5,30.0,2.8,11.3,0.0,0.3,7.5,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,105.3,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005139,Sprouted Soup Chickpeas (200G),Legumes,Middle Eastern,200,259.7,16.6,40.0,3.7,15.1,0.0,0.4,10.0,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,140.4,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005140,Sprouted Soup Chickpeas (250G),Legumes,Middle Eastern,250,324.6,20.8,50.0,4.6,18.9,0.0,0.5,12.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,175.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005141,Sprouted Salad Chickpeas (100G),Legumes,Middle Eastern,100,131.3,8.3,20.0,2.0,7.9,0.0,0.2,5.0,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.7,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005142,Sprouted Salad Chickpeas (150G),Legumes,Middle Eastern,150,196.9,12.5,30.0,3.0,11.9,0.0,0.3,7.5,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,98.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005143,Sprouted Salad Chickpeas (200G),Legumes,Middle Eastern,200,262.6,16.6,40.0,4.0,15.9,0.0,0.4,10.0,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,131.3,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005144,Sprouted Salad Chickpeas (250G),Legumes,Middle Eastern,250,328.2,20.8,50.0,5.0,19.8,0.0,0.5,12.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,164.1,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005145,Sprouted Curry Chickpeas (100G),Legumes,Middle Eastern,100,132.7,8.3,20.0,2.2,7.6,0.0,0.2,5.0,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005146,Sprouted Curry Chickpeas (150G),Legumes,Middle Eastern,150,199.1,12.5,30.0,3.2,11.3,0.0,0.3,7.5,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005147,Sprouted Curry Chickpeas (200G),Legumes,Middle Eastern,200,265.4,16.6,40.0,4.3,15.1,0.0,0.4,10.0,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005148,Sprouted Curry Chickpeas (250G),Legumes,Middle Eastern,250,331.8,20.8,50.0,5.4,18.9,0.0,0.5,12.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005149,Sprouted Dip Chickpeas (100G),Legumes,Middle Eastern,100,132.2,8.3,20.0,2.1,7.6,0.0,0.2,5.0,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005150,Sprouted Dip Chickpeas (150G),Legumes,Middle Eastern,150,198.3,12.5,30.0,3.2,11.3,0.0,0.3,7.5,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005151,Sprouted Dip Chickpeas (200G),Legumes,Middle Eastern,200,264.4,16.6,40.0,4.2,15.1,0.0,0.4,10.0,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005152,Sprouted Dip Chickpeas (250G),Legumes,Middle Eastern,250,330.4,20.8,50.0,5.2,18.9,0.0,0.5,12.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005157,Sprouted Hummus Style Chickpeas (100G),Legumes,Middle Eastern,100,134.4,8.7,20.0,2.2,7.6,0.0,0.2,5.0,280.0,40.0,2.5,40.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,30.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005158,Sprouted Hummus Style Chickpeas (150G),Legumes,Middle Eastern,150,201.6,13.1,30.0,3.2,11.3,0.0,0.3,7.5,420.0,60.0,3.8,60.0,210.0,1.5,0.0,1.5,0.0,0.0,0.0,97.5,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005159,Sprouted Hummus Style Chickpeas (200G),Legumes,Middle Eastern,200,268.8,17.5,40.0,4.3,15.1,0.0,0.4,10.0,560.0,80.0,5.0,80.0,280.0,2.0,0.0,2.0,0.0,0.0,0.0,130.0,60.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX005160,Sprouted Hummus Style Chickpeas (250G),Legumes,Middle Eastern,250,336.0,21.8,50.0,5.4,18.9,0.0,0.5,12.5,700.0,100.0,6.2,100.0,350.0,2.5,0.0,2.5,0.0,0.0,0.0,162.5,75.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;High Protein,,True,True,True
CX006401,Cooked Plain White Rice (100G),Rice,Asian,100,127.6,3.0,28.0,0.4,1.2,0.0,0.1,5.0,35.0,10.0,0.4,12.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,67.7,70.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006402,Cooked Plain White Rice (150G),Rice,Asian,150,191.4,4.5,42.0,0.6,1.8,0.0,0.2,7.5,52.5,15.0,0.6,18.0,67.5,0.8,0.0,0.0,0.0,0.0,0.0,101.5,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006403,Cooked Plain White Rice (200G),Rice,Asian,200,255.2,6.0,56.0,0.8,2.4,0.0,0.2,10.0,70.0,20.0,0.8,24.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,135.3,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006404,Cooked Plain White Rice (250G),Rice,Asian,250,319.0,7.5,70.0,1.0,3.0,0.0,0.2,12.5,87.5,25.0,1.0,30.0,112.5,1.2,0.0,0.0,0.0,0.0,0.0,169.2,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006405,Cooked Garlic White Rice (100G),Rice,Asian,100,127.6,3.0,28.0,0.4,1.2,0.0,0.1,5.2,35.0,10.0,0.4,12.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,67.7,70.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006406,Cooked Garlic White Rice (150G),Rice,Asian,150,191.4,4.5,42.0,0.6,1.8,0.0,0.2,7.7,52.5,15.0,0.6,18.0,67.5,0.8,0.0,0.0,0.0,0.0,0.0,101.5,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006407,Cooked Garlic White Rice (200G),Rice,Asian,200,255.2,6.0,56.0,0.8,2.4,0.0,0.2,10.3,70.0,20.0,0.8,24.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,135.3,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006408,Cooked Garlic White Rice (250G),Rice,Asian,250,319.0,7.5,70.0,1.0,3.0,0.0,0.2,12.9,87.5,25.0,1.0,30.0,112.5,1.2,0.0,0.0,0.0,0.0,0.0,169.2,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006410,Cooked Vegetable White Rice (150G),Rice,Asian,150,191.4,4.5,42.0,0.6,1.9,0.0,0.2,7.5,52.5,15.0,0.6,18.0,67.5,0.8,0.0,0.0,0.0,0.0,0.0,101.5,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006411,Cooked Vegetable White Rice (200G),Rice,Asian,200,255.2,6.0,56.0,0.8,2.5,0.0,0.2,10.0,70.0,20.0,0.8,24.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,135.3,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006412,Cooked Vegetable White Rice (250G),Rice,Asian,250,319.0,7.5,70.0,1.0,3.1,0.0,0.2,12.5,87.5,25.0,1.0,30.0,112.5,1.2,0.0,0.0,0.0,0.0,0.0,169.2,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006417,Cooked Butter White Rice (100G),Rice,Asian,100,128.2,3.0,28.0,0.5,1.2,0.0,0.1,5.0,35.0,10.0,0.4,12.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,67.7,70.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006418,Cooked Butter White Rice (150G),Rice,Asian,150,192.4,4.5,42.0,0.7,1.8,0.0,0.2,7.5,52.5,15.0,0.6,18.0,67.5,0.8,0.0,0.0,0.0,0.0,0.0,101.5,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006419,Cooked Butter White Rice (200G),Rice,Asian,200,256.5,6.0,56.0,0.9,2.4,0.0,0.2,10.0,70.0,20.0,0.8,24.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,135.3,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
CX006420,Cooked Butter White Rice (250G),Rice,Asian,250,320.6,7.5,70.0,1.2,3.0,0.0,0.3,12.5,87.5,25.0,1.0,30.0,112.5,1.2,0.0,0.0,0.0,0.0,0.0,169.2,100.0,Lunch,Vegan;Vegetarian;Gluten Free;Balanced,,True,True,True
